order_id,product_id,quantity,unit_price,revenue,product_name,category,cost,selling_price,total_cost,profit,profit_margin,customer_id,order_date,status,customer_name,city,country,month
1613,9441,7,1274.51,8921.57,Business Book Basic 9441,Books,945.4,1278.8,6617.8,2303.7699999999995,25.822472950388775,7832,2025-06-07,Shipped,Ayesha Memon,Sukkur,Pakistan,2025-06
1614,5176,1,697.43,697.43,Jacket Premium 5176,Fashion,465.88,761.06,465.88,231.54999999999995,33.20046456275181,4306,2023-02-23,Shipped,Usman Ali,New York,USA,2023-02
1615,7310,1,570.4,570.4,Marketing Book Premium 7310,Books,490.61,649.86,490.61,79.78999999999996,13.988429172510514,2385,2025-04-07,Returned,Hassan Khan,London,UK,2025-04
1616,5934,7,398.16,2787.1200000000003,Sneakers Basic 5934,Fashion,395.72,440.59,2770.04,17.080000000000382,0.6128189672493606,8006,2025-08-19,Shipped,Ali Memon,Dubai,UAE,2025-08
1617,2620,5,92.31,461.55,Face Wash Max 2620,Beauty,97.75,107.82,488.75,-27.19999999999999,-5.893186003683239,5671,2023-11-28,Completed,Saad Hussain,Sukkur,Pakistan,2023-11
1618,2113,4,1529.05,6116.2,Novel Plus 2113,Books,1285.03,1676.24,5140.12,976.0799999999999,15.95892874660737,2430,2025-01-14,Shipped,Bilal Buriro,Islamabad,Pakistan,2025-01
1619,246,7,1717.38,12021.66,Hair Dryer Plus 246,Beauty,1312.43,1898.96,9187.01,2834.6499999999996,23.57952229558979,2848,2024-04-19,Cancelled,Sana Khan,Lahore,Pakistan,2024-04
1620,7334,4,749.23,2996.92,Backpack Pro 7334,Fashion,504.02,758.65,2016.08,980.8400000000001,32.728267688159846,1894,2023-11-26,Completed,Hussain Khan,Doha,Qatar,2023-11
1621,6360,3,949.01,2847.0299999999997,Programming Book Plus 6360,Books,902.84,1002.58,2708.52,138.50999999999976,4.865069914964007,9774,2025-01-29,Completed,Omar Raza,Quetta,Pakistan,2025-01
1622,1844,2,1569.36,3138.72,Marketing Book Pro 1844,Books,1342.25,1661.94,2684.5,454.2199999999998,14.471504307488397,7035,2026-07-06,Cancelled,Zainab Ahmed,Quetta,Pakistan,2026-07
1623,8689,2,1985.44,3970.88,Yoga Mat Max 8689,Sports,1322.01,2001.11,2644.02,1326.8600000000001,33.41475944878717,2989,2026-06-07,Completed,Imran Ahmed,Faisalabad,Pakistan,2026-06
1624,614,2,821.79,1643.58,Watch Premium 614,Fashion,819.14,942.97,1638.28,5.2999999999999545,0.3224668102556587,2164,2022-01-31,Pending,Fahad Siddiqui,Dubai,UAE,2022-01
1625,4703,1,555.79,555.79,Fan Plus 4703,Home,512.28,598.14,512.28,43.50999999999999,7.828496374529948,8641,2023-04-24,Completed,Hassan Malik,Islamabad,Pakistan,2023-04
1626,204,3,546.6,1639.8000000000002,Programming Book Premium 204,Books,464.7,577.18,1394.1,245.70000000000027,14.9835345773875,7215,2025-11-08,Completed,Zainab Mirza,Dubai,UAE,2025-11
1627,6661,4,821.62,3286.48,Fan Premium 6661,Home,576.94,892.33,2307.76,978.7199999999998,29.78019035563885,7004,2025-06-20,Completed,Hussain Sheikh,Hyderabad,Pakistan,2025-06
1628,4810,6,1308.35,7850.099999999999,Monitor Basic 4810,Electronics,1074.02,1488.33,6444.12,1405.9799999999996,17.910345091145334,654,2025-05-29,Shipped,Bilal Shah,Rawalpindi,Pakistan,2025-05
1629,9535,2,805.27,1610.54,Laptop Premium 9535,Electronics,633.67,904.68,1267.34,343.20000000000005,21.309622859413615,9657,2024-11-07,Returned,Ahmed Siddiqui,Multan,Pakistan,2024-11
1630,6274,7,1187.87,8315.09,Microwave Basic 6274,Home,849.99,1393.72,5949.93,2365.16,28.44419002079352,4394,2023-12-27,Returned,Usman Hussain,Islamabad,Pakistan,2023-12
1631,4837,5,1749.59,8747.949999999999,Dumbbells Pro 4837,Sports,1386.49,1969.34,6932.45,1815.499999999999,20.75343366160071,7195,2024-12-11,Pending,Omar Buriro,Faisalabad,Pakistan,2024-12
1632,4311,2,1474.71,2949.42,Watch Pro 4311,Fashion,1048.5,1579.1,2097.0,852.4200000000001,28.901275505014546,1808,2022-06-08,Shipped,Maham Siddiqui,Peshawar,Pakistan,2022-06
1633,8125,5,992.55,4962.75,Shampoo Max 8125,Beauty,746.96,1016.99,3734.8,1227.9499999999998,24.743337867109965,6092,2022-01-20,Completed,Ahmed Ali,London,UK,2022-01
1634,8303,4,895.31,3581.24,Hair Dryer Ultra 8303,Beauty,840.14,938.36,3360.56,220.67999999999984,6.162111447431612,922,2025-07-18,Completed,Danish Mirza,Doha,Qatar,2025-07
1635,3471,1,1913.89,1913.89,Tablet Ultra 3471,Electronics,1453.85,1929.87,1453.85,460.0400000000002,24.036909122258866,4605,2022-04-17,Completed,Omar Memon,Doha,Qatar,2022-04
1636,9410,4,543.38,2173.52,Hair Dryer Max 9410,Beauty,473.93,543.89,1895.72,277.79999999999995,12.781110824837128,2356,2023-11-27,Completed,Bilal Buriro,Dubai,UAE,2023-11
1637,124,5,565.69,2828.4500000000003,Tennis Racket Plus 124,Sports,404.72,634.97,2023.6000000000001,804.8500000000001,28.455514504410544,4712,2022-07-28,Cancelled,Fatima Shah,Faisalabad,Pakistan,2022-07
1638,8420,1,1904.49,1904.49,Data Science Book Basic 8420,Books,1272.94,2009.72,1272.94,631.55,33.16110874827382,8696,2023-07-13,Completed,Sana Sheikh,Toronto,Canada,2023-07
1639,8529,7,1627.56,11392.92,Backpack Plus 8529,Fashion,1092.34,1693.52,7646.379999999999,3746.540000000001,32.88480916218143,13,2022-11-11,Shipped,Maham Hussain,Multan,Pakistan,2022-11
1640,3718,7,1663.53,11644.71,Programming Book Plus 3718,Books,1273.47,1939.49,8914.29,2730.4199999999983,23.447728625272752,4610,2024-01-03,Returned,Hassan Iqbal,Dubai,UAE,2024-01
1641,9493,7,422.83,2959.81,Tablet Basic 9493,Electronics,382.65,456.46,2678.5499999999997,281.2600000000002,9.502636993590812,9970,2022-01-23,Completed,Hussain Sheikh,New York,USA,2022-01
1642,4856,7,1819.47,12736.29,Football Ultra 4856,Sports,1207.52,1883.46,8452.64,4283.6500000000015,33.63342072141889,9727,2026-01-17,Completed,Ahmed Shah,Doha,Qatar,2026-01
1643,579,2,365.3,730.6,Tennis Racket Pro 579,Sports,283.11,396.93,566.22,164.38,22.499315630988228,5677,2025-04-09,Shipped,Sana Ahmed,London,UK,2025-04
1644,3493,2,1056.98,2113.96,Novel Basic 3493,Books,991.65,1158.57,1983.3,130.66000000000008,6.180817044787985,6648,2025-01-11,Shipped,Bilal Khan,Doha,Qatar,2025-01
1645,6494,6,228.24,1369.44,Backpack Max 6494,Fashion,205.75,244.8,1234.5,134.94000000000005,9.853662811076063,5870,2025-08-10,Shipped,Usman Ahmed,Doha,Qatar,2025-08
1646,4915,1,605.08,605.08,Perfume Basic 4915,Beauty,440.67,698.55,440.67,164.41000000000003,27.171613670919548,4568,2022-01-16,Cancelled,Usman Khan,Hyderabad,Pakistan,2022-01
1647,7079,6,287.28,1723.6799999999998,Sneakers Premium 7079,Fashion,276.61,333.6,1659.66,64.01999999999975,3.7141464773043578,1805,2024-07-07,Shipped,Maryam Memon,Dubai,UAE,2024-07
1648,8544,1,436.41,436.41,Novel Pro 8544,Books,357.08,512.46,357.08,79.33000000000004,18.177860269013095,8084,2023-02-02,Shipped,Maryam Raza,New York,USA,2023-02
1649,8662,7,1790.52,12533.64,Webcam Basic 8662,Electronics,1382.69,1963.41,9678.83,2854.8099999999995,22.777182047673296,4320,2025-12-29,Completed,Maham Qureshi,Doha,Qatar,2025-12
1650,6414,4,1373.86,5495.44,Business Book Ultra 6414,Books,1098.69,1494.85,4394.76,1100.6799999999994,20.028969472872042,8733,2025-03-22,Returned,Sana Qureshi,Karachi,Pakistan,2025-03
1651,6745,2,273.82,547.64,Yoga Mat Plus 6745,Sports,176.77,276.06,353.54,194.09999999999997,35.44299174640274,2191,2022-05-13,Shipped,Imran Ali,Toronto,Canada,2022-05
1652,1912,2,1126.7,2253.4,Skin Cream Max 1912,Beauty,825.48,1142.0,1650.96,602.44,26.734711990769505,1960,2026-01-23,Completed,Ahmed Hussain,Quetta,Pakistan,2026-01
1653,8217,5,702.23,3511.15,Programming Book Plus 8217,Books,638.68,774.15,3193.3999999999996,317.75000000000045,9.049741537672855,2189,2024-10-12,Completed,Hamza Shah,Peshawar,Pakistan,2024-10
1654,5802,2,832.99,1665.98,Webcam Plus 5802,Electronics,694.87,836.81,1389.74,276.24,16.581231467364553,6516,2024-06-30,Returned,Ali Sheikh,Dubai,UAE,2024-06
1655,7339,4,1493.3,5973.2,Shampoo Basic 7339,Beauty,1104.25,1709.12,4417.0,1556.1999999999998,26.053036898145045,5476,2022-08-08,Completed,Ahmed Ali,Doha,Qatar,2022-08
1656,4442,6,1721.78,10330.68,Hair Dryer Ultra 4442,Beauty,1211.73,1944.19,7270.38,3060.3,29.623412979590892,6570,2024-09-30,Shipped,Maham Chaudhry,Doha,Qatar,2024-09
1657,3822,6,1253.15,7518.900000000001,Business Book Max 3822,Books,1061.82,1350.59,6370.92,1147.9800000000005,15.267924829429841,2409,2023-10-01,Completed,Fahad Malik,Multan,Pakistan,2023-10
1658,7283,7,1309.79,9168.529999999999,Perfume Plus 7283,Beauty,1178.96,1445.73,8252.720000000001,915.8099999999977,9.988624130585794,3596,2023-04-22,Completed,Fatima Iqbal,Multan,Pakistan,2023-04
1659,1337,1,201.19,201.19,Hair Dryer Pro 1337,Beauty,164.49,216.44,164.49,36.69999999999999,18.24146329340424,6666,2022-12-30,Completed,Sara Memon,Faisalabad,Pakistan,2022-12
1660,2189,6,363.45,2180.7,Cricket Bat Pro 2189,Sports,337.58,427.17,2025.48,155.2199999999998,7.117897922685367,5032,2022-08-26,Completed,Fahad Mirza,London,UK,2022-08
1661,8946,4,1628.04,6512.16,Blender Plus 8946,Home,1293.9,1711.32,5175.6,1336.5599999999995,20.52406574777032,3767,2025-11-13,Completed,Danish Sheikh,Quetta,Pakistan,2025-11
1662,4754,6,243.9,1463.4,Tennis Racket Max 4754,Sports,224.36,273.67,1346.16,117.24000000000001,8.011480114801147,3231,2024-01-12,Completed,Hussain Siddiqui,Peshawar,Pakistan,2024-01
1663,9517,4,1386.16,5544.64,Hair Dryer Ultra 9517,Beauty,1008.1,1546.78,4032.4,1512.2400000000002,27.27390777399435,3767,2023-03-28,Completed,Danish Sheikh,Quetta,Pakistan,2023-03
1664,5317,4,51.61,206.44,Dumbbells Ultra 5317,Sports,37.28,52.3,149.12,57.31999999999999,27.76593683394691,2782,2024-06-30,Completed,Maham Ali,Multan,Pakistan,2024-06
1665,238,7,838.04,5866.28,Skin Cream Plus 238,Beauty,728.83,852.54,5101.81,764.4699999999993,13.03159753711039,7023,2023-07-20,Completed,Danish Qureshi,London,UK,2023-07
1666,6661,4,812.88,3251.52,Fan Premium 6661,Home,576.94,892.33,2307.76,943.7599999999998,29.025194370632807,1631,2024-08-14,Pending,Ayesha Sheikh,Sukkur,Pakistan,2024-08
1667,7045,6,247.99,1487.94,Vacuum Cleaner Basic 7045,Home,173.05,273.57,1038.3000000000002,449.6399999999999,30.218960441953296,6708,2022-02-27,Cancelled,Ayesha Sheikh,London,UK,2022-02
1668,8256,6,219.74,1318.44,Webcam Basic 8256,Electronics,179.15,226.88,1074.9,243.53999999999996,18.471830344953123,766,2022-11-19,Completed,Ahmed Khan,Karachi,Pakistan,2022-11
1669,980,7,1057.36,7401.5199999999995,Jacket Pro 980,Fashion,877.33,1102.01,6141.31,1260.2099999999991,17.02636755693424,4037,2025-01-15,Pending,Hira Malik,Peshawar,Pakistan,2025-01
1670,5599,2,937.63,1875.26,Keyboard Plus 5599,Electronics,914.37,1076.88,1828.74,46.51999999999998,2.4807226731226595,4995,2022-05-11,Pending,Hira Raza,Multan,Pakistan,2022-05
1671,7083,5,645.8,3229.0,Monitor Plus 7083,Electronics,623.27,709.71,3116.35,112.65000000000009,3.4886961907711393,9301,2026-07-12,Cancelled,Bilal Buriro,Multan,Pakistan,2026-07
1672,662,5,1565.19,7825.950000000001,Headphones Basic 662,Electronics,1096.86,1692.59,5484.299999999999,2341.6500000000015,29.921606961455176,6617,2023-07-23,Returned,Hamza Siddiqui,Sukkur,Pakistan,2023-07
1673,2140,2,440.39,880.78,Face Wash Basic 2140,Beauty,337.71,478.22,675.42,205.36,23.315697449987514,3283,2024-08-29,Shipped,Ali Malik,Peshawar,Pakistan,2024-08
1674,8696,4,425.44,1701.76,Football Pro 8696,Sports,334.57,491.61,1338.28,363.48,21.35906355772847,3691,2025-09-22,Shipped,Hira Khan,Peshawar,Pakistan,2025-09
1675,9776,5,1418.07,7090.349999999999,Programming Book Plus 9776,Books,1328.84,1501.22,6644.2,446.14999999999964,6.2923551023574245,7184,2024-04-01,Cancelled,Omar Qureshi,Sukkur,Pakistan,2024-04
1676,2133,3,113.65,340.95000000000005,Data Science Book Plus 2133,Books,106.94,120.2,320.82,20.130000000000052,5.904091509018932,8675,2023-04-08,Completed,Omar Ali,Quetta,Pakistan,2023-04
1677,7434,6,29.11,174.66,Sneakers Premium 7434,Fashion,20.7,30.08,124.19999999999999,50.46000000000001,28.89041566472003,7937,2025-12-29,Completed,Hassan Shah,Lahore,Pakistan,2025-12
1678,6105,5,54.04,270.2,Mouse Ultra 6105,Electronics,50.76,57.45,253.79999999999998,16.400000000000006,6.069578090303481,9003,2025-03-04,Cancelled,Ali Sheikh,Peshawar,Pakistan,2025-03
1679,7023,3,1177.13,3531.3900000000003,Shampoo Plus 7023,Beauty,1203.95,1374.11,3611.8500000000004,-80.46000000000004,-2.2784229439399226,2183,2025-04-26,Pending,Sana Mirza,Toronto,Canada,2025-04
1680,6461,6,1303.9,7823.400000000001,Jeans Pro 6461,Fashion,1233.45,1470.61,7400.700000000001,422.6999999999998,5.403021704118411,4925,2023-03-16,Completed,Hira Sheikh,New York,USA,2023-03
1681,2187,5,72.25,361.25,Smartphone Ultra 2187,Electronics,54.81,77.66,274.05,87.19999999999999,24.138408304498267,4743,2022-05-26,Cancelled,Fatima Buriro,London,UK,2022-05
1682,161,7,200.56,1403.92,Dumbbells Premium 161,Sports,165.77,219.84,1160.39,243.52999999999997,17.346429996011164,4193,2023-02-02,Pending,Saad Raza,Sukkur,Pakistan,2023-02
1683,2384,1,671.05,671.05,Novel Ultra 2384,Books,447.89,712.6,447.89,223.15999999999997,33.25534609939646,210,2025-05-28,Completed,Bilal Sheikh,Sukkur,Pakistan,2025-05
1684,3215,5,485.14,2425.7,Running Shoes Ultra 3215,Sports,437.17,563.66,2185.85,239.8499999999999,9.887867419713894,2227,2022-12-24,Shipped,Fatima Memon,London,UK,2022-12
1685,5556,2,366.38,732.76,Air Purifier Max 5556,Home,260.6,408.84,521.2,211.55999999999995,28.871663300398488,3301,2025-08-16,Shipped,Hassan Iqbal,Quetta,Pakistan,2025-08
1686,4053,6,1891.19,11347.14,Tennis Racket Pro 4053,Sports,1442.26,2142.82,8653.56,2693.58,23.737963927474237,4107,2023-12-28,Completed,Saad Memon,Islamabad,Pakistan,2023-12
1687,1607,3,1034.46,3103.38,Jeans Basic 1607,Fashion,730.04,1103.26,2190.12,913.2600000000002,29.427914080776453,2700,2023-06-02,Pending,Imran Chaudhry,Doha,Qatar,2023-06
1688,9951,3,1275.3,3825.8999999999996,Business Book Pro 9951,Books,965.02,1468.42,2895.06,930.8399999999997,24.329961577667994,3548,2023-04-01,Shipped,Saad Iqbal,Sukkur,Pakistan,2023-04
1689,3176,4,1007.43,4029.72,Cricket Bat Basic 3176,Sports,764.64,1118.25,3058.56,971.1599999999999,24.099937464637737,7715,2022-04-24,Pending,Usman Malik,Doha,Qatar,2022-04
1690,4529,2,1663.04,3326.08,Running Shoes Plus 4529,Sports,1123.64,1701.48,2247.28,1078.7999999999997,32.43457764094669,3268,2023-09-06,Completed,Saad Buriro,Islamabad,Pakistan,2023-09
1691,9156,3,1539.33,4617.99,Hair Dryer Max 9156,Beauty,1057.11,1610.14,3171.33,1446.6599999999999,31.326616125197326,2208,2026-05-07,Shipped,Fatima Siddiqui,Sukkur,Pakistan,2026-05
1692,6393,4,1396.34,5585.36,Watch Pro 6393,Fashion,1266.05,1523.23,5064.2,521.1599999999999,9.330822006101663,4666,2024-09-03,Shipped,Hassan Siddiqui,Dubai,UAE,2024-09
1693,4548,1,910.76,910.76,Skin Cream Pro 4548,Beauty,715.24,984.21,715.24,195.51999999999998,21.467785146471076,255,2025-08-14,Pending,Bilal Shah,Lahore,Pakistan,2025-08
1694,1290,5,1185.87,5929.349999999999,Skin Cream Plus 1290,Beauty,890.5,1391.41,4452.5,1476.8499999999995,24.907451912941546,2273,2025-11-10,Completed,Ayesha Buriro,Dubai,UAE,2025-11
1695,3414,6,1587.16,9522.960000000001,Football Basic 3414,Sports,1310.37,1632.7,7862.219999999999,1660.7400000000016,17.43932558784245,237,2025-04-03,Shipped,Ayesha Sheikh,Hyderabad,Pakistan,2025-04
1696,9815,6,688.76,4132.5599999999995,Jacket Basic 9815,Fashion,510.36,767.39,3062.16,1070.3999999999996,25.90162030315349,679,2025-07-21,Shipped,Hamza Ahmed,Hyderabad,Pakistan,2025-07
1697,8576,3,647.55,1942.6499999999999,Hair Dryer Ultra 8576,Beauty,528.82,729.83,1586.46,356.1899999999998,18.33526368620183,7638,2024-01-03,Completed,Maham Iqbal,Rawalpindi,Pakistan,2024-01
1698,3676,5,460.33,2301.65,Skin Cream Plus 3676,Beauty,322.76,512.63,1613.8,687.8500000000001,29.88508244085765,244,2024-01-11,Cancelled,Hamza Sheikh,Rawalpindi,Pakistan,2024-01
1699,6684,7,804.14,5628.98,Vacuum Cleaner Premium 6684,Home,602.34,913.88,4216.38,1412.5999999999995,25.095132688337845,1434,2023-12-13,Cancelled,Hamza Ahmed,Peshawar,Pakistan,2023-12
1700,2361,3,860.44,2581.32,Backpack Ultra 2361,Fashion,734.97,884.71,2204.91,376.4100000000003,14.58207428757381,1769,2023-05-28,Completed,Ali Ali,Multan,Pakistan,2023-05
1701,4511,2,1496.72,2993.44,Keyboard Pro 4511,Electronics,1442.66,1743.02,2885.32,108.11999999999989,3.6118980169971637,6441,2022-03-18,Shipped,Sara Sheikh,Sukkur,Pakistan,2022-03
1702,5575,7,1265.57,8858.99,Programming Book Ultra 5575,Books,1033.32,1373.9,7233.24,1625.75,18.351414777531073,3310,2025-01-17,Shipped,Hamza Ali,Rawalpindi,Pakistan,2025-01
1703,7703,5,780.57,3902.8500000000004,Yoga Mat Premium 7703,Sports,547.9,822.94,2739.5,1163.3500000000004,29.807704626106567,2016,2025-01-03,Completed,Zainab Sheikh,Sukkur,Pakistan,2025-01
1704,3888,1,620.63,620.63,Skin Cream Basic 3888,Beauty,530.61,723.72,530.61,90.01999999999998,14.504616277008845,7340,2024-01-04,Cancelled,Hira Chaudhry,Dubai,UAE,2024-01
1705,2123,4,1026.46,4105.84,Monitor Ultra 2123,Electronics,903.24,1105.2,3612.96,492.8800000000001,12.004364514934828,2217,2025-01-31,Completed,Fahad Ali,London,UK,2025-01
1706,2659,7,1009.76,7068.32,Marketing Book Premium 2659,Books,826.45,1108.67,5785.150000000001,1283.1699999999992,18.153818729202968,9378,2025-07-06,Completed,Ali Ahmed,London,UK,2025-07
1707,1060,1,1057.08,1057.08,T-Shirt Premium 1060,Fashion,671.04,1102.49,671.04,386.03999999999996,36.51946872516744,8065,2026-03-18,Completed,Ayesha Iqbal,Rawalpindi,Pakistan,2026-03
1708,3723,7,991.18,6938.259999999999,Data Science Book Ultra 3723,Books,648.24,1008.55,4537.68,2400.579999999999,34.599164632054716,8835,2025-12-26,Cancelled,Danish Qureshi,Rawalpindi,Pakistan,2025-12
1709,2894,5,204.26,1021.3,Keyboard Basic 2894,Electronics,180.42,238.91,902.0999999999999,119.20000000000005,11.671399197101739,6821,2023-08-03,Shipped,Omar Hussain,Toronto,Canada,2023-08
1710,9948,5,193.96,969.8000000000001,Skin Cream Ultra 9948,Beauty,156.77,217.86,783.85,185.95000000000005,19.174056506496186,2767,2023-05-01,Completed,Zainab Siddiqui,Multan,Pakistan,2023-05
1711,3162,1,1519.33,1519.33,Dumbbells Max 3162,Sports,1275.02,1603.96,1275.02,244.30999999999995,16.080114260891314,6546,2024-03-17,Completed,Ahmed Mirza,Toronto,Canada,2024-03
1712,6658,6,1318.73,7912.38,Business Book Plus 6658,Books,1190.95,1327.45,7145.700000000001,766.6799999999994,9.689625624654015,7553,2023-10-15,Completed,Hira Malik,Rawalpindi,Pakistan,2023-10
1713,9003,1,276.85,276.85,Air Purifier Ultra 9003,Home,188.82,278.85,188.82,88.03000000000003,31.79700198663537,9287,2025-02-15,Completed,Maryam Chaudhry,Faisalabad,Pakistan,2025-02
1714,1248,3,67.82,203.45999999999998,Sneakers Max 1248,Fashion,49.84,67.86,149.52,53.93999999999997,26.511353583013847,514,2022-02-18,Completed,Ahmed Malik,Toronto,Canada,2022-02
1715,9689,5,1886.51,9432.55,Headphones Pro 9689,Electronics,1220.26,1930.03,6101.3,3331.249999999999,35.316536885571765,8703,2023-03-31,Completed,Fatima Shah,Lahore,Pakistan,2023-03
1716,5881,7,806.29,5644.03,Coffee Maker Ultra 5881,Home,576.46,929.22,4035.2200000000003,1608.8099999999995,28.504632328318586,8116,2023-12-29,Returned,Sara Iqbal,Multan,Pakistan,2023-12
1717,544,4,1526.38,6105.52,Perfume Premium 544,Beauty,1281.4,1571.15,5125.6,979.9200000000001,16.04973859720384,8469,2022-06-14,Shipped,Hira Sheikh,Hyderabad,Pakistan,2022-06
1718,125,5,1487.36,7436.799999999999,Sneakers Basic 125,Fashion,1084.33,1700.25,5421.65,2015.1499999999996,27.097004087779688,2005,2024-01-13,Completed,Hussain Ali,Dubai,UAE,2024-01
1719,8915,7,22.72,159.04,T-Shirt Premium 8915,Fashion,20.15,24.52,141.04999999999998,17.99000000000001,11.311619718309865,1362,2022-09-21,Completed,Hassan Qureshi,Peshawar,Pakistan,2022-09
1720,4622,7,294.39,2060.73,Hair Dryer Max 4622,Beauty,218.24,314.57,1527.68,533.05,25.867047114372088,6611,2026-04-02,Cancelled,Fatima Memon,Sukkur,Pakistan,2026-04
1721,8271,4,359.74,1438.96,Webcam Plus 8271,Electronics,321.88,381.1,1287.52,151.44000000000005,10.524267526546954,1660,2022-06-21,Cancelled,Bilal Khan,Faisalabad,Pakistan,2022-06
1722,2323,6,304.72,1828.3200000000002,Programming Book Plus 2323,Books,268.53,350.77,1611.1799999999998,217.14000000000033,11.876476765555282,1859,2023-11-19,Completed,Hamza Shah,New York,USA,2023-11
1723,1892,7,41.23,288.60999999999996,Marketing Book Pro 1892,Books,31.27,42.76,218.89,69.71999999999997,24.157167111326697,9821,2023-03-16,Returned,Sara Mirza,Dubai,UAE,2023-03
1724,8538,3,1360.75,4082.25,Coffee Maker Pro 8538,Home,1307.83,1581.33,3923.49,158.76000000000022,3.8890317839426842,9099,2023-12-22,Pending,Hussain Raza,Faisalabad,Pakistan,2023-12
1725,4739,1,1553.74,1553.74,Headphones Plus 4739,Electronics,1352.54,1563.58,1352.54,201.20000000000005,12.949399513432109,5766,2025-05-22,Completed,Hira Siddiqui,Hyderabad,Pakistan,2025-05
1726,925,2,1167.65,2335.3,Watch Max 925,Fashion,960.2,1259.05,1920.4,414.9000000000001,17.766453988780885,6479,2023-07-12,Shipped,Fatima Shah,Multan,Pakistan,2023-07
1727,4848,7,412.54,2887.78,Dumbbells Basic 4848,Sports,364.27,458.98,2549.89,337.8900000000003,11.700683570078063,5494,2025-05-16,Completed,Danish Malik,New York,USA,2025-05
1728,2868,6,632.38,3794.2799999999997,Headphones Plus 2868,Electronics,562.44,718.86,3374.6400000000003,419.6399999999994,11.059805812960546,7430,2022-06-25,Cancelled,Saad Chaudhry,Sukkur,Pakistan,2022-06
1729,2064,2,1375.22,2750.44,Backpack Ultra 2064,Fashion,976.17,1391.09,1952.34,798.1000000000001,29.017175433748786,5057,2026-07-24,Shipped,Ahmed Raza,London,UK,2026-07
1730,6713,5,633.02,3165.1,Microwave Basic 6713,Home,447.78,661.36,2238.8999999999996,926.2000000000003,29.262898486619704,6108,2024-10-19,Returned,Ali Ali,Multan,Pakistan,2024-10
